//X,Y,Z,Nx,Ny,Nz
9.62976646,60.26642990,-19.46753883,-0.107456,-0.032126,-0.993691
9.94563770,85.96938324,-6.79351568,0.192735,0.646049,-0.738562
9.86721992,47.55661774,18.23628807,-0.102954,-0.564072,0.819282
9.62129116,60.81366348,-19.49533272,-0.131063,-0.044447,-0.990377
9.76446629,89.89641571,-2.95153594,0.268808,0.793850,-0.545477
9.82560539,64.46017456,-19.31994629,0.005533,0.138320,-0.990372
9.99794579,62.54562759,23.56223297,-0.044197,0.061445,0.997131
9.80094814,40.79175949,-8.65800667,0.018188,-0.681357,-0.731725
9.69651508,59.35420227,23.22608566,-0.149263,-0.187536,0.970850
9.92295361,78.56424713,18.41117477,0.009627,0.590024,0.807328
9.80341339,36.14984512,-3.58884859,-0.219495,-0.870515,-0.440483
10.02156830,35.42906189,6.07536745,-0.189163,-0.929002,0.318075
10.14442635,82.91217041,-9.82531357,0.169142,0.668950,-0.723807
10.00860119,89.91026306,-2.82540464,0.255043,0.787034,-0.561720
10.39350414,58.70020294,-19.47906685,-0.096753,-0.139754,-0.985448
10.36976719,87.42208862,-5.43701124,0.206064,0.655378,-0.726648
10.35515499,79.90974426,-12.50769806,0.195450,0.632518,-0.749480
10.41110706,90.66945648,-1.47587156,0.250945,0.835971,-0.488035
10.39693260,69.07196808,22.75127602,-0.027594,0.229153,0.972999
10.26178837,69.29736328,-18.41037750,0.105973,0.281286,-0.953755
10.39268398,48.50049591,18.90497780,-0.012440,-0.606787,0.794767
10.29790974,86.48003387,8.79052067,0.225936,0.765066,0.603015
10.31842327,55.10783005,22.45161819,-0.097885,-0.283213,0.954049
10.39057922,34.72423935,1.37365985,-0.182944,-0.978567,-0.094542
10.44935989,35.10433960,-0.90059060,-0.199660,-0.964372,-0.173561
10.60130787,36.53766632,-4.58708477,-0.189360,-0.819551,-0.540813
10.60461712,34.78126144,3.59550047,-0.165612,-0.977486,0.130746
11.11706829,34.79484940,0.13756257,-0.189109,-0.968700,-0.160807
10.54055595,40.09046173,-8.12011337,-0.075756,-0.564597,-0.821882
10.74598312,89.02632141,-3.63687062,0.265005,0.718846,-0.642677
10.58484745,56.53994370,-19.21053696,-0.263236,-0.119177,-0.957342
10.66176128,77.29740906,19.18272209,0.048119,0.485314,0.873015
10.60853481,39.72608185,11.25560856,-0.083158,-0.704658,0.704658
10.75981712,79.89347076,-12.39500427,0.237693,0.659560,-0.713080
10.92582417,72.10092926,21.82756996,0.140925,0.366962,0.919499
10.93775940,45.49804306,-13.17993641,0.006944,-0.723559,-0.690228
10.93371964,47.66244507,18.35598564,-0.037678,-0.576329,0.816349
10.63835430,47.15856552,-14.81213188,-0.038011,-0.626473,-0.778516
10.59952164,90.11511230,4.40838528,0.197599,0.888465,0.414227
10.73004436,74.09346008,-16.48725510,0.113792,0.425668,-0.897696
11.49191856,35.68523407,-3.53466129,-0.218622,-0.878948,-0.423858
11.09904575,56.99361801,22.95583344,-0.037665,-0.236928,0.970797
11.05045700,35.25404739,6.01920700,-0.136024,-0.944087,0.300330
11.36554527,74.40861511,-16.23599815,0.185371,0.418909,-0.888905
11.38796329,45.94102859,-13.65160275,-0.015368,-0.719485,-0.694338
11.02591133,43.17837906,-11.57713985,-0.018163,-0.660865,-0.750285
10.99504566,39.60291290,-7.85499525,-0.137300,-0.556581,-0.819370
11.31753540,35.03934097,5.50637913,-0.139273,-0.953689,0.266609
11.04761124,76.90327454,19.36584282,0.033674,0.459309,0.887638
11.17144871,37.95141220,9.81622601,-0.032097,-0.595888,0.802426
11.36882401,37.70317078,9.63605881,-0.012425,-0.611597,0.791072
11.03957176,55.03844452,-19.08438873,-0.106715,-0.293795,-0.949893
11.18559647,40.51834106,-8.46743011,-0.140189,-0.538621,-0.830804
11.34819889,40.40511322,12.12613869,-0.151567,-0.781846,0.604768
11.39159393,41.88838577,-9.67611313,-0.061225,-0.795929,-0.602286
11.13220406,61.04883957,23.73269463,-0.079471,-0.038103,0.996109
11.56571102,34.56369400,1.02804279,-0.181390,-0.972909,-0.143336
11.75707340,35.90557098,-4.08290005,-0.217716,-0.835847,-0.503944
11.33163548,79.13379669,-13.01456738,0.162427,0.733197,-0.660333
11.38421631,55.66129303,-19.32105255,-0.199757,-0.240524,-0.949866
11.48573494,36.17078018,8.04706287,-0.078782,-0.820769,0.565801
11.87560463,83.89271545,12.36936569,0.145376,0.771842,0.618972
11.48089218,73.85776520,20.89026833,0.151390,0.442636,0.883830
11.75809479,83.01380920,13.44228649,0.158189,0.787934,0.595093
11.46101952,55.74062729,22.67161751,-0.005839,-0.211359,0.977391
11.81120586,40.93765640,13.06798458,-0.114819,-0.885946,0.449352
11.86463547,68.87509918,-18.52034187,0.118596,0.297156,-0.947435
11.96967983,44.50997925,16.99665451,-0.080996,-0.424200,0.901939
12.13125515,82.53372955,-9.66915894,0.206571,0.660095,-0.722221
11.88816261,78.19550323,18.41799355,-0.006824,0.571891,0.820301
11.91747379,80.25627899,16.75701714,-0.038231,0.712231,0.700903
11.99275780,87.96842957,-4.24181271,0.287165,0.697859,-0.656148
12.28257275,45.02420807,-12.79521942,-0.076529,-0.633894,-0.769625
11.91999245,50.60031891,-17.20011711,0.006924,-0.671622,-0.740862
11.92046833,88.26653290,6.29149723,0.073833,0.719505,0.690551
11.97185135,54.80437469,-19.11933708,-0.075769,-0.354917,-0.931823
12.37630272,36.54659271,8.54308224,0.032508,-0.713765,0.699631
11.97308731,42.08654022,15.43370342,-0.077036,-0.713673,0.696231
11.94833374,71.08169556,-17.66152000,0.125646,0.424937,-0.896461
12.36236000,50.72671127,-17.31093788,0.044011,-0.671526,-0.739673
11.98299313,34.54854584,3.68637896,-0.151593,-0.975958,0.156604
12.06859398,79.20314026,-12.67620373,0.230024,0.727627,-0.646258
12.21268654,50.01223755,20.22604179,0.070004,-0.590037,0.804336
12.28652859,68.33077240,22.75990295,0.221628,0.266232,0.938084
11.93240738,90.25634766,3.32516170,0.278488,0.892054,0.355928
12.01844501,78.49494934,18.22659111,-0.012286,0.555603,0.831357
11.98194218,90.54767609,2.46949100,0.306587,0.913948,0.265902
12.21812344,53.47225952,-18.66893196,0.086207,-0.271488,-0.958573
12.18887615,77.01764679,-14.32424641,0.223147,0.490316,-0.842494
12.30970287,36.17890167,8.13088417,-0.012446,-0.792408,0.609864
11.97121334,66.24604797,23.29059029,0.143037,0.102169,0.984430
12.05406475,80.57538605,-11.42151546,0.139361,0.627874,-0.765737
12.33298779,61.16752243,-19.77862549,-0.054839,0.005173,-0.998482
12.07347679,38.87913513,10.51941013,0.026670,-0.672364,0.739740
12.18384171,56.56846619,-19.51211929,0.166590,-0.060256,-0.984183
12.35042095,56.61304855,22.86643982,-0.027659,-0.229689,0.972871
12.41773224,41.49634933,-9.58704948,-0.237552,-0.649729,-0.722095
12.37894440,83.05783081,-9.07532120,0.172211,0.742182,-0.647695
12.87511158,36.06473160,-4.78867912,-0.254309,-0.803493,-0.538262
12.59597301,69.27190399,-18.16808128,0.245417,0.305695,-0.919957
12.81302071,78.76490784,18.01105690,0.145106,0.593889,0.791353
12.39100266,42.61138153,15.89066982,-0.048949,-0.552421,0.832127
12.63632107,78.72474670,-12.96135044,0.247639,0.657743,-0.711372
12.43674088,90.15148926,3.22898126,0.238295,0.914187,0.327837
12.50692558,80.79097748,16.23374748,0.018156,0.727629,0.685731
12.43066406,87.61062622,6.92927980,0.120269,0.740918,0.660739
12.74805260,81.78958893,14.96502209,0.066699,0.827348,0.557715
12.42738628,53.15387344,21.92176437,-0.024675,-0.383115,0.923371
12.38371849,49.78591537,20.04292679,0.064543,-0.623917,0.778821
12.63207531,77.13637543,19.02647400,0.179871,0.492044,0.851786
12.37164783,74.23508453,-16.05280495,0.215099,0.464795,-0.858893
12.67167282,48.00247192,18.69145393,-0.020629,-0.562491,0.826546
12.42597198,60.52507782,-19.73752403,-0.085636,-0.090203,-0.992235
12.47969437,50.65504837,-17.23487091,0.055913,-0.675252,-0.735465
12.55845547,50.40225220,-16.98572350,0.067894,-0.677495,-0.732388
12.45092106,50.61304092,20.59338188,0.071576,-0.509456,0.857515
12.38636684,87.12666321,-4.90847588,0.276198,0.640203,-0.716836
12.43089104,76.70372009,19.31594276,0.193883,0.506500,0.840159
12.51296425,61.92948914,23.68953705,-0.018977,0.004994,0.999807
12.78135300,65.35516357,-19.18628693,-0.059989,0.221592,-0.973292
12.69757748,38.64178085,-7.49875546,-0.139417,-0.631126,-0.763048
13.33901787,34.44775772,4.09879303,-0.129197,-0.968336,0.213622
12.91920757,85.64466858,-6.05793715,0.275998,0.674839,-0.684411
12.98795319,78.77967834,17.95307159,0.158096,0.591731,0.790481
13.14647675,36.51010513,-5.56914663,-0.256038,-0.771255,-0.582761
13.25791168,80.19284821,-11.49294281,0.182381,0.657491,-0.731056
13.04995537,79.95125580,-11.75566006,0.165859,0.643655,-0.747127
13.25965214,82.61154175,-9.25312042,0.265610,0.644145,-0.717307
13.17461109,84.02624512,11.82309532,0.167879,0.790999,0.588334
13.19860554,89.15765381,5.04219198,0.120973,0.838065,0.531989
13.13738251,52.30784988,21.53990555,0.009245,-0.447723,0.894125
13.05603600,42.65330124,-11.10109425,-0.104851,-0.722145,-0.683749
12.95106792,48.74127197,19.16579056,0.023468,-0.561853,0.826904
12.87068558,45.74163437,17.29247284,-0.005669,-0.171195,0.985221
12.89410114,65.41436768,23.21224403,0.056114,0.124826,0.990591
12.84525681,63.27470398,23.58577919,0.033320,0.157410,0.986971
12.95449829,64.74303436,-19.28027344,0.009814,0.114494,-0.993375
13.29597759,47.85208893,18.61055183,-0.001362,-0.570625,0.821210
13.13007641,38.33394241,-7.30802727,-0.113730,-0.624776,-0.772477
12.99128532,44.75300598,-12.66459846,-0.058062,-0.573540,-0.817117
13.02451324,39.11110306,10.65231419,0.064899,-0.728314,0.682163
13.27433205,78.47195435,-12.97657013,0.216347,0.630365,-0.745543
13.21174908,34.69659805,-1.77905071,-0.215823,-0.955786,-0.199736
13.54302311,34.93773270,-2.86687517,-0.232779,-0.912319,-0.336879
13.45112228,34.16315460,1.64820373,-0.161644,-0.986817,-0.007913
13.22294998,89.93384552,-1.29919648,0.279995,0.858345,-0.429938
13.61819077,89.75964355,-1.36645234,0.294659,0.850038,-0.436590
13.77769661,73.88307953,20.60257721,0.035479,0.387636,0.921129
13.60402393,83.41882324,-8.25731564,0.216625,0.734031,-0.643640
13.54865360,60.01422882,-19.64718437,0.160426,-0.160426,-0.973924
13.58787155,52.72018433,21.74737740,-0.014663,-0.462562,0.886466
13.46808052,75.69552612,-14.89718342,0.115940,0.576763,-0.808642
13.45458984,84.80721283,10.48638058,0.017666,0.852038,0.523181
13.72686672,65.23961639,-19.18817711,0.109176,0.165604,-0.980131
13.53126907,78.76221466,17.83988380,0.167445,0.574743,0.801020
13.55809879,83.00598907,13.06217003,0.078895,0.816206,0.572349
13.36173820,57.42238617,23.12344742,-0.046348,-0.191332,0.980430
13.62748432,61.40205765,23.74301147,-0.106833,-0.050605,0.992988
13.77348614,35.05366135,6.19123125,-0.035541,-0.917471,0.396211
13.72760010,59.35257721,23.49302101,0.026963,-0.191083,0.981204
13.65859985,45.11445236,17.24335861,0.029468,-0.199203,0.979515
13.78605652,88.92780304,-2.50950503,0.201991,0.769414,-0.605972
13.55921841,77.27070618,18.78851700,0.110317,0.491413,0.863912
13.82857132,34.22373199,0.41038975,-0.183218,-0.975916,-0.118406
13.90601730,66.66926575,23.04172707,-0.023790,0.146138,0.988978
13.85734367,44.45301056,-12.46238136,0.043232,-0.556432,-0.829767
13.91716862,52.32838821,-17.93353653,0.236243,-0.396709,-0.887024
13.96967793,38.25503922,-7.35151529,-0.087995,-0.572689,-0.815036
14.19270515,35.08108521,-3.74955463,-0.258825,-0.897753,-0.356439
13.97369099,88.60659790,5.62961864,0.178502,0.758254,0.627047
14.12314224,50.38755798,-16.62969398,0.250959,-0.645548,-0.721309
13.86624241,81.99481964,14.51924896,0.141086,0.812361,0.565831
13.99580956,55.43941116,22.74848938,0.038316,-0.163713,0.985764
13.90068150,40.64378738,-9.20344830,-0.115778,-0.570098,-0.813378
14.11211491,40.39191818,-9.06609058,-0.148017,-0.581604,-0.799892
14.17022228,88.96354675,5.08258820,0.179386,0.815526,0.550216
14.14485645,85.04975891,10.10420132,0.131759,0.806839,0.575891
14.23388767,90.10085297,0.20072001,0.318695,0.934012,-0.161417
13.80900955,79.15647888,17.51493454,0.128797,0.584768,0.800910
14.19897556,49.38713074,-15.77325630,0.205586,-0.537569,-0.817774
13.93303013,61.20864105,23.77478600,-0.139396,-0.073798,0.987483
14.14275455,54.64397812,22.56253242,0.051279,-0.268904,0.961801
13.91219330,79.58654022,-11.82672882,0.240491,0.624020,-0.743480
14.10745525,85.87355042,-5.42038584,0.206609,0.663323,-0.719247
13.90638351,34.99871826,6.07542419,-0.032911,-0.917554,0.396246
14.20464230,83.75077820,-7.67850399,0.265323,0.697466,-0.665691
14.20266628,68.85262299,-18.04603577,0.079256,0.302732,-0.949774
14.18474579,65.68449402,-19.00893211,0.198898,0.259253,-0.945107
13.93222618,47.31435394,18.15023422,0.055702,-0.652717,0.755552
14.05434322,38.04423523,9.52864361,0.085924,-0.642247,0.761667
14.24734688,58.14995956,23.22712898,0.056895,-0.142818,0.988112
14.11483574,64.11177063,23.59729958,-0.048350,0.109068,0.992858
14.15722084,35.16033173,6.45870161,-0.017012,-0.912108,0.409598
14.19994450,36.28266144,-5.79319000,-0.328198,-0.732382,-0.596576
14.55414104,85.07245636,-6.08298969,0.265476,0.723303,-0.637460
14.35053730,88.86460114,5.15228701,0.200162,0.799120,0.566871
14.48378658,36.98228836,8.67901611,0.085360,-0.609092,0.788492
14.48004913,50.92605972,-16.97510147,0.267431,-0.602906,-0.751655
14.32847595,56.43200302,-19.18121910,0.155944,-0.197185,-0.967884
14.51207638,39.24840546,10.81235981,-0.004119,-0.789493,0.613745
14.24109745,60.61384964,-19.58662605,0.212802,-0.012933,-0.977010
14.53487492,80.31359100,-11.04124355,0.255012,0.644657,-0.720685
14.32759380,90.10700226,0.62687075,0.308664,0.950986,-0.018745
14.62546730,77.21004486,18.69702148,0.153081,0.467990,0.870374
14.52411366,85.56964874,9.24714470,0.212993,0.813664,0.540911
14.46381760,89.59539795,3.77983141,0.151725,0.925661,0.346601
14.51899910,70.22740173,-17.60450172,0.189501,0.286326,-0.939205
14.56545353,82.53710175,-8.78369904,0.251317,0.681244,-0.687566
14.57317257,53.61965942,22.18283272,0.147658,-0.381098,0.912667
14.68694115,83.53716278,11.90373421,0.214346,0.784908,0.581356
14.56193447,67.15409851,22.96428680,0.076938,0.147959,0.985996
14.41839886,52.32744598,-17.80746269,0.213775,-0.411333,-0.886062
14.43638706,75.59569550,19.67518806,0.145535,0.518927,0.842338
14.55876541,51.49648285,21.04028702,0.099528,-0.540913,0.835169
14.69977665,37.42209625,8.97204876,0.072970,-0.588049,0.805527
14.38681221,40.09823227,11.93732452,-0.075970,-0.812735,0.577659
14.74651814,45.96595383,-13.36621475,0.070278,-0.612423,-0.787400
14.89999866,36.97192383,-6.71825933,-0.316958,-0.527202,-0.788413
14.71991062,52.36425018,21.52142715,0.091280,-0.470445,0.877696
14.57659340,45.34967422,-12.96304798,0.046008,-0.539551,-0.840695
14.65088749,72.42002106,21.23813629,0.070006,0.443369,0.893601
14.95862961,35.44058228,7.04567432,0.039885,-0.862342,0.504752
14.90802002,34.00234604,0.56828105,-0.211170,-0.974348,-0.077800
14.70132446,36.18629837,7.97097015,0.064802,-0.707059,0.704179
14.77960300,41.57005692,-10.23406219,-0.284699,-0.755486,-0.590074
14.85783672,35.99081421,-5.80433130,-0.341349,-0.749027,-0.567837
14.67587376,34.27312469,4.00125504,-0.098690,-0.962552,0.252494
14.89994144,83.54172516,11.83293915,0.204503,0.779573,0.591983
14.90005302,88.59310150,-2.59708118,0.281521,0.749132,-0.599623
14.94238853,76.96156311,18.74326324,0.199719,0.442341,0.874326
14.84874630,81.07315826,15.32847214,0.213778,0.795130,0.567510
14.74271584,75.85826874,19.45547867,0.169356,0.547033,0.819801
15.12464428,72.91075897,20.93712044,0.103558,0.472396,0.875281
15.01476383,44.12061310,16.70109177,0.017618,-0.513619,0.857838
14.81382561,43.13837433,16.18949127,0.087408,-0.359046,0.929218
15.13293839,52.95167160,21.74753761,0.165577,-0.416102,0.894116
15.12297344,70.55165863,21.84281349,0.179027,0.339728,0.923328
15.09671593,73.86007690,20.43185616,0.152942,0.410227,0.899068
15.00369263,66.34493256,23.15503883,0.023307,0.268647,0.962957
14.86064148,67.22293854,-18.37917519,0.176664,0.227139,-0.957704
15.17157269,56.64668655,-19.01631355,0.224151,-0.173750,-0.958941
15.01397228,78.38755035,-12.47576332,0.209344,0.624931,-0.752088
14.83439255,79.29282379,-11.78781223,0.191264,0.601334,-0.775767
14.79813576,75.26834106,19.82472801,0.151136,0.500362,0.852523
14.86248207,44.53484344,16.96056938,0.042139,-0.468970,0.882208
15.12458420,79.45935059,-11.59755802,0.198556,0.620294,-0.758822
14.95476246,68.59884644,22.61728096,0.107448,0.306427,0.945811
15.64966679,33.96933746,3.27780795,-0.140221,-0.973967,0.178118
15.61032772,35.39919662,6.91056299,0.048603,-0.854019,0.517966
15.45960045,81.02652740,-10.03020191,0.223302,0.632427,-0.741736
15.63253403,81.20804596,-9.82573414,0.226540,0.645247,-0.729614
15.48896313,71.50899506,21.41663933,0.231291,0.296563,0.926582
15.40261936,71.56036377,21.42897034,0.241424,0.295709,0.924268
15.41786194,79.76141357,16.53840828,0.310956,0.600967,0.736305
15.58697987,65.50380707,-18.74965668,0.159766,0.154734,-0.974952
15.23827648,54.24701309,-18.35719490,0.296691,-0.287922,-0.910536
15.62233543,80.63347626,15.60921669,0.300055,0.726870,0.617760
15.43718910,51.09060287,-16.79873085,0.218867,-0.613139,-0.759051
15.35237789,41.13501358,14.51157475,-0.060575,-0.990923,0.120008
15.27191162,50.49500656,-16.31822586,0.184674,-0.605913,-0.773799
15.25895882,89.73052979,0.91937196,0.406977,0.913437,-0.001292
15.42007732,75.53864288,19.49705696,0.212630,0.533870,0.818396
15.36860085,46.41598129,17.31052589,0.190887,-0.371726,0.908505
15.27400017,46.42862701,-13.72121239,0.018065,-0.629495,-0.776794
15.48227882,47.67459869,18.31662941,0.079783,-0.639712,0.764463
15.46667099,77.84424591,18.13623810,0.241828,0.566345,0.787891
15.42147160,37.30440903,8.84679508,0.061260,-0.594076,0.802073
15.55672836,42.08496857,15.86671066,-0.095666,-0.425646,0.899819
15.56006050,83.57927704,11.57958221,0.194700,0.783401,0.590233
15.44917679,40.42503357,12.67073917,-0.180754,-0.797446,0.575680
15.57688999,0.68448210,-13.76563740,-0.929980,-0.353311,-0.101526
15.44521332,1.31779861,-12.79006672,-0.965591,-0.087550,0.244887
15.60481930,33.87281036,2.38149786,-0.159714,-0.981448,0.106070
15.67623138,58.89185333,-19.26023102,0.197062,-0.176182,-0.964431
16.07206726,86.37582397,-4.25555420,0.276003,0.681234,-0.678043
15.82375526,88.57533264,5.02671242,0.233458,0.747378,0.622032
15.96634960,75.25724792,-14.57256985,0.280783,0.569498,-0.772550
15.89060974,83.89906311,-6.82502079,0.290850,0.682935,-0.670080
16.46091843,36.54613113,8.10778332,0.152585,-0.663215,0.732709
15.76480103,42.07281876,15.88530636,-0.098529,-0.423257,0.900636
15.75925922,53.15245438,21.71260262,0.174890,-0.365422,0.914265
15.73306561,45.20467758,17.09660912,0.105857,-0.156960,0.981915
16.05516434,81.53623199,-9.36655426,0.273052,0.681831,-0.678638
15.75247765,61.57030106,23.58490181,0.257556,0.015719,0.966136
15.99149895,81.05801392,14.90401745,0.275245,0.746185,0.606176
16.13951492,38.44838333,9.59043407,0.146541,-0.702488,0.696445
16.12586975,89.20316315,3.53275132,0.407522,0.865413,0.291524
16.07967377,43.74598694,16.47208405,0.009287,-0.465672,0.884909
16.09647369,82.60313416,12.83505630,0.206870,0.841068,0.499809
15.98752880,82.95880890,12.28635883,0.205922,0.819113,0.535398
16.01964569,84.61125946,-6.00847626,0.272325,0.702312,-0.657721
16.13011932,42.75236893,16.13136482,-0.037687,-0.234632,0.971353
16.17985153,33.95070267,3.54668665,-0.122063,-0.956819,0.263814
15.96583939,1.63909531,-11.55463505,-0.907010,0.216231,0.361353
16.40030479,33.67991257,1.05176485,-0.149594,-0.988670,-0.012372
16.06910324,43.78882599,-12.57273483,-0.484551,-0.390558,-0.782736
16.20714569,33.76536942,2.29460335,-0.146007,-0.983437,0.107394
16.17585373,0.24649459,-11.68260098,-0.870736,-0.424050,0.248997
16.48952293,41.96043015,-11.79356384,-0.533225,-0.430872,-0.728025
16.29326630,1.82500196,-10.85789013,-0.870814,0.359651,0.335164
16.25050545,82.17396545,-8.54496098,0.295790,0.756264,-0.583586
16.43478394,81.34497070,-9.39493465,0.283720,0.674836,-0.681248
16.45745087,2.89056778,-14.47034550,-0.689751,0.692865,-0.210195
16.32687187,80.91618347,-9.85690784,0.248293,0.668966,-0.700596
16.56492424,48.16111755,18.58474159,0.117499,-0.685658,0.718379
